1-unif,1-expo,1-lor,2-unif,2-expo,2-lor,10-unif,10-expo,10-lor,100-unif,100-expo,100-lor
0.901419,2.31688,3.12503,0.63242,1.38426,1.33376,0.625441,1.3476,0.988563,0.529462,1.08961,1.39585
0.359464,0.44545,-0.472623,0.620723,1.29118,1.04988,0.433738,0.819273,-9.05785,0.488028,0.964185,-2.20519
0.36342,0.451645,-0.457506,0.319119,0.386489,-0.656288,0.588251,1.2048,0.675805,0.473262,0.883008,-3.66371
0.881982,2.13692,2.57239,0.554608,1.19735,0.709022,0.5472,1.2012,-6.29246,0.487447,0.936746,-0.269598
0.274818,0.321333,-0.85507,0.546489,1.01298,0.350359,0.489662,0.908651,-0.227925,0.539756,1.14709,0.97735
0.227235,0.25778,-1.15434,0.379001,0.507218,-0.52869,0.393322,1.00854,10.5325,0.535193,1.12624,1.90244
0.818159,1.70462,1.55579,0.68851,1.26151,0.87142,0.51114,0.896459,-0.784345,0.496165,0.942107,0.456607
0.530767,0.756656,0.0969604,0.575196,0.861628,0.245764,0.51182,1.0306,0.309393,0.499131,0.989587,-6.16191
0.55886,0.818394,0.187052,0.357662,0.494272,-0.840406,0.45682,0.770131,-0.601707,0.520233,1.09544,2.25157
0.619625,0.966599,0.394567,0.311609,0.485099,-44.0914,0.655982,1.43539,2.58931,0.414391,0.816614,0.00950079
0.156463,0.170151,-1.86786,0.536013,1.32095,0.906556,0.607241,1.243,0.758484,0.497636,1.05023,-1.35106
0.00359343,0.0035999,-88.5773,0.107704,0.120811,-44.9257,0.464139,0.883634,-8.95418,0.468727,0.836485,-1.60393
0.915564,2.47176,3.68098,0.905153,2.36155,3.29702,0.625066,1.29115,0.810599,0.497088,0.992931,-8.24037
0.211815,0.238022,-1.27413,0.369246,0.492999,-0.595062,0.464388,0.993042,-7.13503,0.515732,1.08214,2.08104
0.894743,2.25135,2.91307,0.68155,1.44156,1.40667,0.56141,1.36314,3.98958,0.521533,1.00074,0.0212152
0.526677,0.747976,0.0840039,0.651669,1.12352,0.633649,0.418033,1.04708,10.6399,0.551318,1.16367,1.8745
0.468357,0.631783,-0.0997386,0.256763,0.339002,-3.54977,0.474364,0.785853,-0.955634,0.512103,1.02574,0.661827
0.776661,1.49906,1.18329,0.730034,1.3246,0.916515,0.471152,0.968182,0.0562843,0.583003,1.2682,3.54666
0.0451686,0.0462205,-6.99979,0.456109,1.032,-2.37324,0.420082,0.709546,-0.766096,0.499265,0.934069,1.17358
0.683407,1.15014,0.649735,0.666553,1.09955,0.579036,0.616137,1.36373,2.42988,0.439322,0.836404,-0.106951
0.867049,2.01777,2.25331,0.493696,1.073,-0.132225,0.690352,1.66477,3.50507,0.492644,0.90772,-1.08534
0.649699,1.04896,0.508337,0.758104,1.53134,1.37568,0.473349,0.893333,-0.418986,0.483115,0.900109,-0.121294
0.120344,0.128224,-2.51776,0.108219,0.114627,-2.86451,0.569495,1.08858,0.395389,0.536308,1.10247,19.9268
0.866508,2.01371,2.24303,0.932166,4.07189,74.2471,0.457639,0.984826,-7.21285,0.491179,1.01202,-7.89681
0.0960934,0.101029,-3.21126,0.259718,0.325768,-1.72843,0.526594,1.2171,3.71301,0.505939,1.03203,0.631127
0.997824,6.13007,146.251,0.953734,4.26703,74.8394,0.452228,1.17525,10.8599,0.505213,0.948247,0.823726
0.423343,0.550507,-0.245593,0.454965,0.608592,-0.143876,0.500414,0.853188,-0.858131,0.457793,0.929325,-0.0972446
0.909644,2.40399,3.42769,0.762099,1.67867,1.90198,0.447742,0.896487,-0.0485931,0.449763,0.851532,-1.55154
0.486588,0.666677,-0.0421601,0.58044,0.894214,0.283791,0.48395,0.820079,-0.000943184,0.498667,0.99186,0.880248
0.614555,0.953357,0.376271,0.549156,0.807267,0.162598,0.63529,1.45662,2.6062,0.505513,0.982,-1.22254
0.674291,1.12175,0.609742,0.749555,1.43184,1.11975,0.657907,1.54121,3.29321,0.503394,0.992546,-0.510121
0.483756,0.661177,-0.0510749,0.331532,0.429392,-0.817209,0.48071,0.916922,-0.385327,0.518877,1.04147,0.90825
0.824818,1.74193,1.62976,0.744251,1.41582,1.09734,0.560478,1.07882,-0.404565,0.518432,1.02436,-1.42897
0.179308,0.197608,-1.58334,0.400938,0.585987,-0.589026,0.39227,0.807384,-7.56374,0.497604,1.00318,-0.0633336
0.663684,1.0897,0.564924,0.345702,0.558908,-5.44451,0.584624,1.31982,4.09602,0.490376,1.01744,4.19637
0.622568,0.974366,0.405292,0.784224,1.94546,3.11506,0.418414,0.670035,-3.7104,0.488318,0.932756,-1.9425
0.0277201,0.0281116,-11.4539,0.263623,0.360156,-5.72771,0.54648,1.01355,-0.57142,0.48092,0.889687,-1.211
0.945881,2.91656,5.82484,0.62682,1.64219,2.56745,0.370565,0.670924,-0.607601,0.514561,1.00507,0.153203
0.499526,0.6922,-0.00148805,0.307468,0.407416,-1.31882,0.512989,0.903457,0.121836,0.430218,0.817771,-0.485853
0.307759,0.367821,-0.68994,0.581905,1.15306,0.684244,0.611392,1.40837,2.52737,0.499342,0.970506,-1.10769
0.11541,0.122631,-2.63614,0.211689,0.245378,-1.66256,0.683368,1.69341,3.67252,0.492059,1.05474,-1.69343
0.856051,1.9383,2.05843,0.869915,2.04528,2.33724,0.463689,0.888426,-0.446562,0.511174,0.946194,-0.777216
0.307968,0.368124,-0.68897,0.577147,1.12052,0.609431,0.49995,0.929416,-0.688775,0.520908,1.10048,0.419114
0.88378,2.15227,2.61605,0.449805,1.08411,-8.73697,0.433238,0.876537,-7.3767,0.467496,0.909421,-16.6955
0.846325,1.87291,1.90783,0.692812,1.32396,1.01596,0.579218,1.30492,4.0754,0.470936,0.966555,0.380606
0.0158311,0.0159578,-20.09,0.327948,0.518895,-9.80959,0.426101,0.692808,-3.67854,0.503342,1.01886,2.07803
0.539299,0.775006,0.124092,0.390223,0.525477,-0.466568,0.563136,1.03234,0.430997,0.512025,0.968889,-2.00024
0.640065,1.02183,0.470814,0.545798,0.811228,0.158678,0.358784,0.555332,-1.02331,0.49184,0.96123,-5.15548
0.241148,0.275948,-1.05723,0.527182,0.976876,0.223347,0.516992,0.911795,0.134479,0.455627,0.832404,-1.4903
0.451531,0.600625,-0.153457,0.284994,0.363353,-1.3577,0.581028,1.372,-5.13053,0.507272,0.970788,-1.33924
0.813216,1.6778,1.50392,0.813299,1.67825,1.50477,0.686043,1.69648,3.72731,0.527883,1.09649,0.638379
0.118456,0.12608,-2.56195,0.522274,1.36551,0.833626,0.403175,0.723486,-0.751838,0.510572,1.02933,0.507726
0.813382,1.67869,1.50562,0.609558,1.09956,0.600253,0.473298,0.896836,-1.38362,0.485681,0.976485,-2.13932
0.926093,2.60494,4.2292,0.697284,1.61847,2.06492,0.439997,0.963666,-6.98882,0.522318,1.09233,1.0099
0.405734,0.520427,-0.305119,0.357532,0.44526,-0.4939,0.510494,1.13495,3.70147,0.455937,0.858856,-0.00186656
0.468475,0.632004,-0.099365,0.438012,0.577745,-0.199131,0.437227,0.704805,-1.90655,0.503608,0.98585,0.7872
0.30933,0.370093,-0.68268,0.573446,1.09377,0.551877,0.587399,1.10714,0.540969,0.543216,1.05201,0.447239
0.407549,0.523486,-0.298897,0.625809,1.19092,0.788248,0.332857,0.501081,-1.1097,0.475805,0.965565,-6.1885
0.837561,1.81745,1.78643,0.647106,1.21373,0.824699,0.506112,0.898396,0.0137062,0.510701,1.01604,-0.12507
0.844069,1.85834,1.87539,0.584138,1.12511,0.62958,0.582979,1.37562,-5.12431,0.502342,1.03994,0.188197
0.45665,0.610002,-0.137036,0.618028,1.06072,0.533589,0.614445,1.53893,3.2598,0.527272,1.11404,0.911926
0.324207,0.391868,-0.616233,0.533411,0.874524,0.169203,0.448041,0.794607,-0.474238,0.552179,1.23734,-36.3594
0.779407,1.51143,1.20421,0.441346,0.810226,-0.884339,0.459763,0.842298,-1.47158,0.540733,1.02225,-0.412328
0.742614,1.35718,0.954639,0.379885,0.687243,-8.79033,0.444338,1.05216,-6.37141,0.493668,0.930565,0.953567
0.103286,0.109019,-2.97289,0.43089,0.764941,-0.959022,0.52719,1.16793,3.75522,0.507048,0.995732,-0.150006
0.0171565,0.0173054,-18.5353,0.0731574,0.0778003,-10.4315,0.461288,0.765076,-1.81951,0.447532,0.853266,-3.00014
0.758494,1.42086,1.05485,0.543319,0.909287,0.227777,0.604379,1.13535,0.602672,0.447602,0.87137,-0.526069
0.129158,0.138295,-2.32773,0.329923,0.447391,-1.11551,0.307193,0.465091,-1.27469,0.456482,0.827396,-0.00491509
0.328144,0.397712,-0.599295,0.391222,0.501698,-0.371932,0.491734,0.834996,-0.0952261,0.499319,1.07457,5.04301
0.530688,0.756488,0.0967093,0.732213,1.73531,2.41545,0.587391,1.40889,-5.03897,0.537673,1.0754,1.37175
0.454299,0.605684,-0.144569,0.681467,1.49929,1.62157,0.629508,1.5714,3.30855,0.466873,1.02808,0.298095
0.933738,2.71414,4.7342,0.469188,1.35939,-31.9382,0.51113,1.06574,0.291556,0.549874,1.20597,1.74433
0.908635,2.39289,3.38771,0.523151,1.2705,0.610772,0.461298,0.849509,-1.45903,0.500074,1.05368,2.27999
0.00463904,0.00464983,-68.6106,0.148983,0.175918,-34.6848,0.468005,1.30412,-4.93268,0.536133,1.1722,0.271599
0.137667,0.148114,-2.16617,0.509546,1.14016,0.196468,0.589577,1.28692,4.1391,0.494257,0.976141,-1.24538
0.293327,0.347187,-0.759075,0.200529,0.230587,-1.80002,0.504364,0.822753,0.0175128,0.557644,1.06007,-7.02882
0.881424,2.1322,2.5591,0.875825,2.08708,2.43724,0.565009,1.03865,0.451956,0.472988,0.929826,-0.0901595
0.107732,0.113988,-2.84097,0.522754,1.4455,1.1046,0.296843,0.453861,-2.27973,0.489061,0.927941,-0.0589067
0.870226,2.04196,2.31538,0.900636,2.35813,3.42958,0.535693,0.941213,0.0765178,0.503439,1.05826,0.861327
0.937775,2.77701,5.05018,0.496195,1.41658,-0.36036,0.592076,1.4194,-5.02379,0.506722,1.07329,0.879937
0.931045,2.67431,4.54378,0.555724,1.43662,1.48622,0.60497,1.53426,3.19317,0.516766,1.01156,0.101992
0.0546154,0.0561635,-5.7709,0.0596677,0.0615364,-5.3106,0.513592,1.1122,0.578186,0.467009,0.876967,-0.311292
0.180404,0.198943,-1.57134,0.461344,0.77742,-0.309342,0.409794,0.660241,-1.83253,0.500418,1.05839,3.90238
0.0647199,0.0669093,-4.8503,0.220992,0.270272,-2.6281,0.516931,1.37176,1.92647,0.449571,0.860131,-1.14779
0.742284,1.3559,0.952656,0.478685,0.799039,-0.147428,0.634296,1.36002,4.38302,0.494834,0.92947,-11.8541
0.377265,0.473634,-0.405901,0.465874,0.641077,-0.116524,0.544711,0.907368,0.164547,0.517898,1.02605,-0.283159
0.215086,0.242181,-1.24751,0.191841,0.213411,-1.47778,0.503941,0.857001,0.108301,0.513231,1.00159,-0.491678
0.554483,0.808519,0.172854,0.571274,0.847705,0.2284,0.30399,0.46221,-2.15408,0.463381,0.889023,-0.117385
0.168597,0.18464,-1.70805,0.526579,1.17183,0.463701,0.522568,0.87133,-0.0617201,0.525874,1.10464,0.703564
0.588065,0.88689,0.283947,0.570934,0.846943,0.227302,0.552338,1.21944,-5.51605,0.528668,1.16731,143.512
0.884562,2.15902,2.63545,0.776564,1.63168,1.61039,0.532,1.28932,2.60237,0.462874,0.890511,-0.24456
0.553804,0.806996,0.170657,0.632175,1.02338,0.474545,0.588961,1.27177,1.30075,0.511253,0.987191,-0.799827
0.668566,1.10433,0.585336,0.700277,1.21052,0.739056,0.405705,0.655372,-1.88877,0.489963,0.972371,-0.0846176
0.710546,1.23976,0.778433,0.548704,0.864462,0.203615,0.534511,1.39258,2.30536,0.501456,0.975975,-0.0821497
0.731987,1.31672,0.892776,0.701085,1.21297,0.742477,0.596325,1.26946,4.24169,0.534418,1.11758,-0.179292
0.386861,0.489164,-0.371202,0.251564,0.306381,-1.49306,0.551124,0.918236,0.186515,0.520878,1.17359,0.632039
0.670184,1.10922,0.592177,0.601282,0.934659,0.347126,0.578195,1.14892,0.979884,0.456616,0.887311,4.31122
0.116266,0.123599,-2.61492,0.549305,2.08013,7.69739,0.307572,0.470591,-2.14221,0.498807,0.986676,1.04831
0.532379,0.760098,0.102075,0.625904,1.01551,0.463162,0.550148,0.911637,0.0914387,0.456327,0.86602,-1.4715
0.982344,4.03667,18.0097,0.822906,2.56286,9.28686,0.506207,1.1443,-5.78213,0.511334,1.0608,-1.0843
0.719428,1.27092,0.824249,0.7255,1.29305,0.857344,0.461978,1.09379,2.18591,0.52805,1.08072,1.37527
0.663468,1.08906,0.564027,0.358664,0.572214,-2.64464,0.545273,1.2035,1.0238,0.485139,0.960461,-2.24487
0.731573,1.31518,0.890439,0.861935,3.09072,21.1052,0.430293,0.790801,-1.58424,0.476696,0.89076,-3.65154
0.0538612,0.055366,-5.85331,0.264102,0.349235,-2.96705,0.489873,1.29928,2.13604,0.484305,0.923765,-0.29316
0.992298,4.86627,41.32,0.721349,2.73242,20.5814,0.554093,1.17485,4.08429,0.540014,1.14745,0.978666
0.474342,0.643105,-0.0807816,0.29921,0.387792,-1.25745,0.543009,0.905806,0.153687,0.541096,1.14067,1.92947
0.450399,0.598563,-0.157099,0.32094,0.405557,-0.806967,0.518792,1.04592,0.510692,0.489677,0.926916,0.424051
0.124078,0.132478,-2.43413,0.172626,0.191223,-1.81694,0.382706,0.660432,-1.65431,0.496682,0.985387,-6.17084
0.19148,0.21255,-1.45684,0.589526,2.30015,12.0706,0.522033,0.864559,-0.0179998,0.516219,1.08897,2.23116
0.221174,0.249968,-1.19975,0.158436,0.17528,-2.21255,0.457438,0.808888,-7.58478,0.414861,0.817932,0.0113265
0.987571,4.38775,25.598,0.673712,2.41691,12.5635,0.421612,1.00464,2.03814,0.502068,1.05768,-1.32914
0.0956984,0.100592,-3.22536,0.12001,0.128227,-2.63883,0.490022,1.10636,0.692225,0.470386,0.838305,-0.735126
0.359853,0.446057,-0.471128,0.453217,0.618498,-0.161868,0.420163,0.758783,-1.62991,0.489825,0.970311,-8.29197
0.144322,0.155861,-2.05231,0.506477,1.09281,0.115783,0.52343,1.34308,2.68517,0.519941,1.08977,2.09821
0.546581,0.790939,0.147393,0.637722,1.04804,0.511342,0.544691,0.916774,0.254496,0.513518,0.979208,-0.0410494
0.868632,2.02975,2.28388,0.705598,1.40593,1.2092,0.585411,1.07013,0.464223,0.554248,1.17332,1.88937
0.728863,1.30513,0.875292,0.706359,1.22834,0.763513,0.512503,1.03508,0.489512,0.511807,1.0252,0.660876
0.542564,0.782118,0.13452,0.708754,1.43055,1.27376,0.396952,0.678182,-1.50101,0.581402,1.26279,3.53866
0.683854,1.15155,0.651735,0.613223,0.966865,0.393172,0.600045,1.19943,1.24543,0.504934,0.943075,1.24725
0.874943,2.07899,2.413,0.799126,1.68192,1.62897,0.440462,0.789169,-8.07852,0.432681,0.825098,-0.278149
0.542592,0.782179,0.13461,0.286383,0.406409,-5.19134,0.40791,0.755949,-0.324557,0.492739,0.908456,-1.0834
0.723309,1.28485,0.844932,0.468064,0.762075,-0.210474,0.483444,1.09933,-0.046163,0.47937,0.892839,-0.134905
0.0301747,0.0306393,-10.5173,0.353283,0.579429,-4.94923,0.466939,0.88998,-1.41656,0.535574,1.10167,19.8846
0.212819,0.239297,-1.26588,0.436251,0.658587,-0.358713,0.573117,1.42999,2.93791,0.486025,0.996212,-7.92429
0.676391,1.12822,0.618828,0.780196,1.6412,1.62017,0.575461,1.03029,0.442727,0.50948,1.03701,0.661664
0.659682,1.07788,0.548456,0.398781,0.613118,-0.806969,0.499307,0.867915,-3.95795,0.496351,0.88813,-0.666121
0.884001,2.15417,2.62151,0.830486,1.82731,1.90357,0.52573,1.10199,0.616474,0.463289,0.959944,0.0228846
0.137879,0.14836,-2.16239,0.256726,0.30964,-1.28725,0.425837,0.777999,-1.34365,0.446163,0.835469,-1.58424
0.77697,1.50045,1.18563,0.85294,2.07213,2.79424,0.574502,1.14021,1.15739,0.495273,0.986786,0.860618
0.375572,0.47092,-0.412108,0.34456,0.42357,-0.537767,0.435962,0.758433,-8.1508,0.508504,0.996954,-1.19037
0.92891,2.6438,4.40284,0.574226,1.44584,1.59525,0.4167,0.77729,-0.294561,0.504086,0.994937,-0.506616
0.313548,0.376219,-0.663426,0.451268,0.632676,-0.188172,0.498202,1.17556,0.102227,0.515143,1.03603,0.881072
0.219542,0.247874,-1.21234,0.414585,0.594266,-0.426817,0.500185,0.931958,-0.410878,0.511173,1.00798,-1.47639
0.588988,0.889133,0.287083,0.644213,1.04562,0.505466,0.551894,1.40612,-51.3136,0.504332,1.02032,-0.0275489
0.609629,0.940657,0.358705,0.401952,0.578335,-0.535529,0.576065,1.03217,0.44538,0.492482,1.02729,4.21471
0.699438,1.2021,0.723849,0.763752,1.48138,1.19578,0.466583,0.800541,-4.0709,0.489862,0.938017,-1.9347
0.194275,0.216013,-1.42976,0.366919,0.495797,-0.652414,0.437572,0.886816,-12.8141,0.484995,0.89512,-1.09852
0.828067,1.76065,1.66771,0.416093,0.882388,-37.8006,0.452402,0.814835,-1.15868,0.509881,0.982406,0.0942557
0.539564,0.77558,0.124937,0.340861,0.464459,-0.981641,0.57066,1.12432,1.13188,0.435104,0.855173,-0.218163
0.00411928,0.00412778,-77.2689,0.127512,0.146508,-39.1316,0.479467,0.877745,-7.96182,0.496823,0.967402,-1.15728
0.142159,0.153337,-2.08822,0.0918007,0.0978311,-4.86281,0.392978,0.630572,-0.666109,0.493813,1.05695,-1.67478
0.250904,0.288889,-0.994333,0.601138,1.65622,2.75024,0.517227,1.20802,0.169762,0.508756,0.936338,-0.794047
0.041442,0.0423252,-7.63741,0.100262,0.107793,-4.73444,0.577173,1.36209,2.71894,0.525016,1.10948,0.434211
0.951372,3.02356,6.49482,0.539231,1.57974,2.06236,0.568346,1.45725,-51.2401,0.460711,0.890197,-16.735
0.159083,0.173262,-1.83148,0.470505,0.848095,-0.303836,0.518823,0.941899,-0.441858,0.466467,0.952926,0.358261
0.127089,0.135922,-2.37009,0.253942,0.30762,-1.38157,0.434528,0.727954,-4.18329,0.508269,1.02581,2.2792
0.781928,1.52293,1.22381,0.457136,0.832444,-0.520573,0.497875,1.02482,-12.5359,0.507913,0.962509,-2.02499
0.380794,0.479318,-0.393045,0.425917,0.558081,-0.242137,0.401638,0.677399,-1.38873,0.491116,0.959396,-5.15803
0.132344,0.14196,-2.26495,0.11479,0.122127,-2.71804,0.587754,1.17072,1.19721,0.458758,0.837724,-1.478
0.471041,0.636844,-0.0912301,0.519081,0.737071,0.0614095,0.571176,1.13142,0.160765,0.508462,0.973234,-1.33546
0.0972356,0.102294,-3.17113,0.387636,0.617806,-1.27256,0.42084,0.669846,-0.482701,0.524574,1.0863,0.622785
0.567121,0.837297,0.214049,0.768309,2.16361,5.30869,0.567776,1.32035,0.373294,0.513694,1.0337,0.531131
0.678037,1.13332,0.626003,0.625365,0.991785,0.429214,0.654402,1.52591,3.6336,0.487529,1.02311,-0.347303
0.969497,3.48992,10.4033,0.83929,2.36232,5.5872,0.473228,1.15491,-214.907,0.516402,1.07035,0.961879
0.572692,0.850251,0.232424,0.525913,0.751256,0.0833878,0.547733,0.984026,-0.275136,0.453749,0.855721,-0.0138382
0.709083,1.23472,0.771078,0.429996,0.699154,-0.588873,0.431843,0.724925,-4.25325,0.505074,0.989075,0.791971
0.479133,0.652261,-0.0656488,0.586458,0.91786,0.315732,0.451256,0.910471,-12.7236,0.548377,1.06576,0.470434
0.15091,0.16359,-1.94882,0.51955,1.17727,0.389998,0.409531,0.691036,-1.36214,0.480151,0.978794,-6.16702
0.693782,1.18346,0.697112,0.650533,1.05906,0.523761,0.637086,1.25479,1.46536,0.509482,1.01044,-0.134888
0.88819,2.19095,2.72882,0.921643,2.6471,4.88526,0.590217,1.17605,0.225458,0.502843,1.04382,0.198412
0.607283,0.934667,0.35041,0.701018,1.2591,0.840062,0.412422,0.660931,-2.60282,0.52927,1.11863,0.918651
0.955097,3.10324,7.0417,0.967189,3.48999,11.1918,0.55243,1.29001,0.32408,0.550398,1.23501,-36.3734
0.794752,1.58354,1.32971,0.760955,1.4412,1.0978,0.637288,1.48328,3.57317,0.536292,1.01122,-0.43006
0.979282,3.87674,15.342,0.713602,2.2354,7.58845,0.465653,1.03011,-215.658,0.490175,0.921991,0.940538
0.727159,1.29887,0.865878,0.545975,0.876334,0.206786,0.550435,0.990557,-0.265987,0.509175,0.99844,-0.126799
0.447923,0.594068,-0.165079,0.236792,0.310032,-6.27158,0.382851,0.626193,-4.45188,0.456618,0.8791,-2.77269
0.364792,0.453802,-0.452305,0.566264,0.956842,0.332919,0.484363,1.01143,-12.5697,0.440481,0.857637,-0.604731
0.0256599,0.0259948,-12.3781,0.301597,0.443821,-6.06478,0.45082,0.757641,-1.14695,0.464587,0.854091,0.0704817
0.767736,1.45988,1.11814,0.488324,0.847113,-0.0900941,0.602975,1.17993,1.34576,0.503273,1.08345,5.05747
0.577534,0.861647,0.248516,0.767947,2.02016,3.92451,0.506715,0.962415,-0.640487,0.54149,1.09218,1.40616
0.208912,0.234346,-1.29833,0.301256,0.367281,-0.822815,0.369284,0.586811,-2.80001,0.468263,1.03102,0.302558
0.958359,3.17867,7.6005,0.726132,1.92985,3.79068,0.525037,1.09399,-0.316115,0.54656,1.18805,1.70032
0.3936,0.500216,-0.347297,0.489226,0.689668,-0.0371134,0.625727,1.4386,3.50328,0.497363,1.03991,2.25072
0.493906,0.681032,-0.0191486,0.595349,0.937186,0.346057,0.413672,0.703955,-217.205,0.543356,1.18513,0.966356
0.584852,0.879121,0.27307,0.4278,0.597428,-0.30219,0.573643,1.18068,0.424153,0.499773,0.986347,-1.21696
0.696793,1.19334,0.711262,0.437998,0.695409,-0.436628,0.434125,0.890333,-3.63041,0.559403,1.06293,-7.0222
0.270748,0.315736,-0.87745,0.50486,0.829431,0.0277754,0.47335,0.995437,-12.6216,0.472462,0.926157,-0.0989789
0.179202,0.197478,-1.58452,0.359797,0.487429,-0.728468,0.479127,0.791964,0.0223164,0.491954,0.93186,-0.03385
0.738972,1.34313,0.933001,0.47016,0.783978,-0.215598,0.54772,1.05817,1.10927,0.496863,1.04023,0.825498
0.540392,0.777381,0.12758,0.674349,1.21462,0.791163,0.527844,1.03176,-0.537399,0.498805,1.0471,0.809196
0.201348,0.22483,-1.3642,0.170427,0.18754,-1.74894,0.352595,0.56767,-3.42314,0.511727,0.990392,0.0542275
0.808306,1.65186,1.45475,0.524414,0.96349,0.196669,0.431815,0.778771,-2.29083,0.476183,0.912162,-0.140187
0.139507,0.15025,-2.13368,0.251044,0.300288,-1.29719,0.659463,1.51987,3.62671,0.502911,1.06201,3.91585
0.240521,0.275122,-1.06141,0.340959,0.42872,-0.62381,0.378177,0.650813,-217.418,0.449685,0.860253,-1.14031
0.36258,0.450327,-0.4607,0.660106,1.80583,3.50381,0.551117,1.13734,0.349633,0.497092,0.950379,-11.764
0.441398,0.582318,-0.186213,0.515847,0.73732,0.0526623,0.451021,0.97181,-3.47865,0.522033,1.03695,-0.26615
0.957631,3.16133,7.46832,0.701017,1.87452,3.64593,0.455868,0.973948,-12.8556,0.511593,0.999691,-0.540825
0.590297,0.892322,0.291538,0.358531,0.513936,-1.04266,0.533204,0.899503,0.263481,0.458695,0.881835,-0.155301
0.444403,0.587712,-0.176462,0.314374,0.395738,-0.852832,0.474893,0.924938,-1.95771,0.530189,1.11196,0.723898
0.126765,0.135551,-2.37685,0.121843,0.129946,-2.48786,0.532666,1.04284,-0.521575,0.530128,1.17169,143.519
0.184345,0.203764,-1.5292,0.549396,1.33119,1.05069,0.410297,0.695858,-3.1671,0.462224,0.886048,-0.255198
0.116922,0.124341,-2.59887,0.190544,0.215547,-1.7568,0.367751,0.631937,-2.60826,0.511178,0.987025,-0.800068
0.914447,2.45862,3.63059,0.612055,1.4146,1.47472,0.730175,1.69233,4.0313,0.48519,0.96345,-0.105063
0.264167,0.306752,-0.914726,0.284938,0.335808,-0.807108,0.428717,0.760311,-217.214,0.500904,0.97423,-0.084624
0.309662,0.370575,-0.681151,0.192908,0.224892,-2.39044,0.522186,1.09991,-0.0310082,0.531402,1.11004,-0.190441
0.305709,0.364864,-0.699489,0.58666,1.19344,0.782303,0.439484,0.953035,-3.52086,0.518635,1.17047,0.617904
0.0761545,0.0792104,-4.09974,0.163692,0.184266,-2.54602,0.457293,1.01494,-12.4734,0.450367,0.876683,4.23554
0.867611,2.02201,2.2641,0.681128,1.35225,1.12364,0.519928,0.871435,0.220908,0.504887,0.998322,1.08296
0.251229,0.289322,-0.99231,0.283497,0.334388,-0.822875,0.512415,1.03744,-1.7829,0.460056,0.881983,-1.43993
0.494645,0.682495,-0.0168235,0.3028,0.400051,-1.38426,0.607279,1.23556,-0.0469129,0.502311,1.02127,-1.30332
0.315765,0.379454,-0.65344,0.473019,0.687222,-0.109842,0.489743,1.06087,-1.51467,0.526952,1.07742,1.37061
0.110954,0.117607,-2.7517,0.250191,0.305482,-1.55688,0.372089,0.636973,-2.52988,0.478628,0.949696,-2.50684
0.630273,0.99499,0.433757,0.764276,1.64026,1.72788,0.722641,1.62917,3.84893,0.473939,0.883695,-3.66184
0.389427,0.493357,-0.362057,0.643894,1.38984,1.33126,0.471223,0.846506,-217.055,0.485063,0.9246,-0.257799
